POINT_INDEX,TIMESTAMP,GPS_LON,GPS_LAT,MATCHED_EDGE,MATCHED_LON,MATCHED_LAT,MATCHED_NODE,DISTANCE_TO_EDGE,OFFSET_ON_EDGE,SPEED_LIMIT
83,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
84,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
85,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
86,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
87,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
88,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
89,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
90,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
91,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
92,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
93,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
94,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
95,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
96,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
97,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
98,,-122.102266666667,47.6675666666667,884147800802,-122.1022669322302,47.66756765649311,884147800795,0.11184571026981047,8.304988227837487,11.11111111
99,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
100,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
101,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
102,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
103,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
104,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
105,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
106,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
107,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
108,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
109,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
110,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
111,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
112,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
113,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
114,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
115,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
116,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
117,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
118,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
119,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
120,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
121,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
122,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
123,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
124,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
125,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
126,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
127,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
128,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
129,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
130,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
131,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
132,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
133,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
134,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
135,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
136,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
137,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
138,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
139,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
140,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
141,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
142,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
143,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
144,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
145,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
146,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
147,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
148,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
149,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
150,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
151,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
152,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
153,,-122.102283333333,47.6675833333333,884147800802,-122.10227830847819,47.66756460432901,884147800795,2.1162890380378987,7.387994439803249,11.11111111
154,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
155,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
156,,-122.102266666667,47.6675833333333,884147800802,-122.10226276093904,47.66756877562001,884147800795,1.644952851512084,8.641219300934289,11.11111111
157,,-122.102216666667,47.6676,884147800802,-122.10221194702856,47.66758240862041,884147800795,1.9877427990993475,12.737125110241868,11.11111111
158,,-122.102166666667,47.6676333333333,884147800802,-122.10214700509887,47.66760084900318,884147800795,3.900625149002135,0.30384728534445327,11.11111111
159,,-122.102133333333,47.6676666666667,884147800802,-122.1021078430777,47.66762455233166,884147800795,5.056968112933128,4.246765350808781,11.11111111
160,,-122.1021,47.6677333333333,884147800802,-122.1020539150496,47.66765719298009,884147800795,9.142713182371306,9.676357337675569,11.11111111
161,,-122.102116666667,47.6678,884147800802,-122.102048099041,47.6676607131958,884147800795,16.316878494683127,10.261925821658593,11.11111111
162,,-122.102183333333,47.6678666666667,884147800802,-122.10205584105064,47.667656027242614,884147800795,25.292967665262715,9.482443333457693,11.11111111
163,,-122.102266666667,47.6679333333333,884147800802,-122.10208729906795,47.66763698686382,884147800795,35.58441737779478,6.315181249735441,11.11111111
164,,-122.1024,47.668,884147800802,-122.102150022984,47.6675990223885,884147800795,48.35661660593581,0.0,11.11111111
165,,-122.102533333333,47.6680833333333,884147800421,-122.10258565356312,47.667989156919276,884147800476,11.180822262048878,3.4928642119758626,22.22222222
166,,-122.102666666667,47.6681666666667,884147800422,-122.1028393507,47.6681300997734,884147800485,13.5550152538115,0.0,22.22222222
167,,-122.102833333333,47.6682666666667,884147800422,-122.102960050106,47.6681998372078,884147800485,12.052245306665652,0.0,22.22222222
168,,-122.103,47.66835,884147800423,-122.103689610958,47.6685512065887,884147800486,56.27707118631506,0.0,22.22222222
169,,-122.103183333333,47.66845,884147800423,-122.103689610958,47.6685512065887,884147800486,39.54551937992496,0.0,22.22222222
170,,-122.103366666667,47.66855,884147800423,-122.103689610958,47.6685512065887,884147800486,24.18266957606595,0.0,22.22222222
171,,-122.103566666667,47.66865,884147800423,-122.103689610958,47.6685512065887,884147800486,14.332847916419556,0.0,22.22222222
172,,-122.103766666667,47.6687333333333,884147800805,-122.104510366917,47.6688811182976,884147800487,58.062497446697414,0.0,11.11111111
173,,-122.103966666667,47.6688166666667,884147800805,-122.104510366917,47.6688811182976,884147800487,41.33839923294476,0.0,11.11111111
174,,-122.104183333333,47.6689,884147800805,-122.104510366917,47.6688811182976,884147800487,24.57818644682416,0.0,11.11111111
175,,-122.1044,47.669,884147800805,-122.104510366917,47.6688811182976,884147800487,15.589791063910074,0.0,11.11111111
176,,-122.1046,47.6690833333333,884147800805,-122.10466342933486,47.66900489920973,884147800487,9.93089857955396,17.91101227408434,11.11111111
177,,-122.104783333333,47.6692,884147800805,-122.10483551155745,47.669146993549745,884147800487,7.071435744576477,2.2134990870403675,11.11111111
178,,-122.104933333333,47.6693333333333,884147800805,-122.10499048233,47.6692995429039,884147800487,5.694721096316826,0.0,11.11111111
179,,-122.105066666667,47.6694833333333,884147800805,-122.1051058611549,47.669454068115634,884147800487,4.38210578947209,19.232177035788286,11.11111111
180,,-122.105166666667,47.66965,884147800805,-122.1052123257829,47.6696233227637,884147800487,4.526406531334614,14.651415975395143,11.11111111
181,,-122.105283333333,47.6698166666667,884147800805,-122.105314867514,47.669797973724336,884147800487,3.1457735034064664,7.009828255015571,11.11111111
182,,-122.105383333333,47.6699833333333,884147800805,-122.10541397750663,47.66996516797262,884147800487,3.056983016517489,27.02745678887748,11.11111111
183,,-122.105483333333,47.6701666666667,884147800805,-122.10552039827445,47.670144695180774,884147800487,3.697494862386767,48.521670862451764,11.11111111
184,,-122.105583333333,47.6703333333333,884147800805,-122.10562013659204,47.67031043352781,884147800487,3.752076093082493,6.107608408654365,11.11111111
185,,-122.105666666667,47.6704833333333,884147800805,-122.10571067889636,47.67045594794631,884147800487,4.487020596164365,23.651008608898348,11.11111111
186,,-122.1058,47.67065,884147800805,-122.10583767963874,47.670618158051745,884147800487,4.527294781557455,14.966964106311886,11.11111111
187,,-122.10595,47.6707833333333,884147800805,-122.1059765837574,47.67074527022612,884147800487,4.67713703020673,8.288562868834727,11.11111111
188,,-122.106133333333,47.6708833333333,884147800805,-122.10614993401656,47.67084329639048,884147800487,4.622179773173963,7.1405294829010755,11.11111111
189,,-122.106366666667,47.67095,884147800805,-122.10637346958045,47.670920142768814,884147800487,3.358822715314177,6.703073181047734,11.11111111
190,,-122.1066,47.6709833333333,884147800805,-122.1066,47.6709491014481,884147800487,3.806411963405476,7.445345772188619,11.11111111
191,,-122.10685,47.6709833333333,884147800805,-122.10684538327776,47.67094178283313,884147800487,4.633119076566904,4.998670260425915,11.11111111
192,,-122.107083333333,47.67095,884147800805,-122.10707460301604,47.67090555475008,884147800487,4.985132300839182,9.836172918887113,11.11111111
193,,-122.107316666667,47.6708666666667,884147800805,-122.10729383170474,47.67082514855346,884147800487,4.9230603223561475,4.343730509404748,11.11111111
194,,-122.107483333333,47.67075,884147800805,-122.1074514986643,47.67071881501859,884147800487,4.207893788250004,5.66559047925079,11.11111111
195,,-122.10765,47.6706,884147800805,-122.10759690650924,47.67055733558765,884147800487,6.189584239055461,9.176712515707768,11.11111111
196,,-122.10775,47.6704333333333,884147800805,-122.10770574032561,47.67040559162352,884147800487,4.527550312615611,8.946233070193422,11.11111111
197,,-122.10785,47.6702833333333,884147800805,-122.1078014464168,47.67025290022613,884147800487,4.966804105283681,27.375172498905414,11.11111111
198,,-122.107933333333,47.6701166666667,884147800805,-122.10789995156115,47.67009574316378,884147800487,3.414804554541211,46.3430910094751,11.11111111
199,,-122.10805,47.66995,884147800805,-122.10800785865395,47.66992358604625,884147800487,4.31087694702174,67.12142656251523,11.11111111
200,,-122.10815,47.6697833333333,884147800805,-122.10811203426259,47.66975925749984,884147800487,3.904949514243257,19.33047020657044,11.11111111
201,,-122.108266666667,47.6696166666667,884147800805,-122.10822087318213,47.669587626895826,884147800487,4.710077188277052,40.082220213011716,11.11111111
202,,-122.10835,47.66945,884147800805,-122.10832015192618,47.66943107195319,884147800487,3.070021046829528,59.01118134077676,11.11111111
203,,-122.108466666667,47.6692833333333,884147800804,-122.108820676804,47.6687201857567,884147800797,67.99888523585784,0.0,11.11111111
204,,-122.108566666667,47.6691166666667,884147800804,-122.108820676804,47.6687201857567,884147800797,48.014652529123246,0.0,11.11111111
